id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35984229,55 m2-15 m2 de balcon- 3 pers - 5 mn Bruges Plages,393804998,Théo,Bruges,Bruges,44.87665,-0.58289,Entire home/apt,51,4,9,2020-03-16,0.73,1,21
35986519,Studio tout équipé au calme,7354091,Deborah,Bouliac,Bouliac,44.80519,-0.50931,Entire home/apt,28,3,13,2020-03-08,0.54,3,250
35992123,Location T2 ( 35 m²)  Week - end ou hebdomadaire,270757831,Thérèse,Pessac,Magonty,44.79444,-0.71181,Entire home/apt,60,2,5,2020-10-28,0.22,1,342
35995258,"Chambre privée Merignac (tram, bus, commerce)",160965649,Tiffany,Merignac,Les Eyquems,44.83227,-0.64599,Private room,35,1,5,2019-07-18,0.20,1,0
35998316,"Notre Dame, Economic",269484848,David,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8512,-0.57306,Hotel room,69,1,38,2020-08-16,1.88,4,206
35999025,LM Lafayette - Superbe duplex tout confort idéalement situé secteur Sint Michel,158536261,Albane,Bordeaux,Bordeaux Sud,44.83455,-0.56336,Entire home/apt,90,2,19,2020-07-16,0.78,9,0
36013837,Duplex Gare St Jean,22644073,Louise,Bordeaux,Bordeaux Sud,44.82696,-0.55849,Entire home/apt,89,2,6,2020-08-09,0.25,1,17
36016659,"Villa bordelaise, pied du tram, piscine chauffée",28497089,Audrey,Merignac,Arlac,44.8241,-0.61811,Entire home/apt,243,2,13,2019-10-20,0.56,1,0
36016714,Maison familiale a Artigues Près Bordeaux,82455370,Cindy,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.86253,-0.47809,Entire home/apt,190,6,0,,,1,303
36025216,B&B chambre double et salle d'eau privative.,271024090,Guillaume,Merignac,Centre ville (Merignac),44.84383,-0.64394,Private room,65,2,0,,,1,0
36028927,Chambre dans bordeaux hypercentre,175690910,Zephyr,Bordeaux,Bordeaux Sud,44.82953,-0.56668,Private room,35,1,4,2019-07-01,0.16,1,0
36030449,Appartement quartier historique de Bordeaux,29174785,Sylvie,Bordeaux,Centre ville (Bordeaux),44.8388,-0.57089,Entire home/apt,70,1,13,2019-07-10,0.53,1,188
36032320,BELLE MAISON AVEC PISCINE DANS BORDEAUX CENTRE,116183433,Cécile,Bordeaux,Centre ville (Bordeaux),44.84479,-0.59088,Entire home/apt,215,7,1,2019-08-10,0.04,1,0
36032337,"Chambre N calme 12’ Bordeaux centre, 5’ Université",111972363,Ariane,Talence,Talence,44.81278,-0.59561,Private room,30,2,4,2019-07-22,0.16,1,0
36033106,Maison de ville avec jardin,38627249,Marion,Talence,Talence,44.81663,-0.59601,Entire home/apt,85,4,1,2020-08-04,0.09,1,0
36036606,❤️T1 Cosy à 5 mn de Bordeaux avec Parking & Tram,271109719,Leslie & Xavier,Talence,Talence,44.81716,-0.58101,Entire home/apt,65,3,68,2019-12-27,2.81,2,0
36045296,"Appt 68 m2, parking, proche Bordeaux et plages.",38760182,Arnaud,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8217,-0.60387,Private room,42,4,0,,,1,0
36048879,Chambre proche Bordeaux centre,51679076,Elodie,Bruges,Bruges,44.87588,-0.60142,Private room,39,1,4,2019-09-17,0.18,2,0
36050310,Maison de ville avec espaces extérieurs,30946086,Paul,Talence,Talence,44.80397,-0.59815,Entire home/apt,31,5,2,2019-07-22,0.08,1,0
36050388,Appartement 50m2 Bordeaux Euratlantique,32605771,Sarah,Bordeaux,Bordeaux Sud,44.81619,-0.55025,Entire home/apt,50,3,16,2019-10-02,0.67,1,0
36052957,"Fantastic 2 bedroom duplex & 2 bathrooms, center",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84027,-0.58361,Entire home/apt,177,3,2,2020-09-06,0.48,80,319
36052963,"Bonnac - 70 m2, next to Mériadeck & Gambetta",72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84027,-0.58361,Entire home/apt,177,3,1,2019-08-18,0.04,81,319
36055722,"studio-chambre ""L'Orchidée de Caudéran""indépendant",271241352,Sylvie,Bordeaux,Caudran,44.84566,-0.62191,Entire home/apt,80,7,15,2019-11-30,0.63,1,60
36059352,"Bel Appartement , prêt de la Cité du Vin + Parking",191509932,Christine,Bordeaux,Bordeaux Maritime,44.86108,-0.56031,Entire home/apt,80,3,49,2020-07-17,1.99,1,335
36070590,Appartement cosy à deux pas de Bordeaux,258552491,Anaëlle,Villenave-d'Ornon,Villenave-d'Ornon,44.77788,-0.57651,Entire home/apt,50,2,8,2021-06-10,0.64,1,100
36070659,"Charmante petite maison, jardinet toute commodité",127320728,Nadine,Villenave-d'Ornon,Villenave-d'Ornon,44.79418,-0.56807,Entire home/apt,59,7,11,2020-08-08,0.46,1,23
36071780,Studio en duplex Bordeaux centre,136243677,Maxime,Bordeaux,Centre ville (Bordeaux),44.836,-0.56849,Entire home/apt,70,30,2,2019-09-06,0.08,3,205
36078787,Charmante maison au coeur de Bordeaux,22194777,Florence,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85227,-0.58271,Entire home/apt,99,6,4,2019-11-30,0.17,1,315
36093271,Studio Cœur de Bordeaux,102100173,Mathilde,Bordeaux,Centre ville (Bordeaux),44.83921,-0.57774,Entire home/apt,58,2,16,2020-03-17,0.65,1,0
36101274,Jolie maison avec jardinet proche centre ville,243078179,Julyy,Talence,Talence,44.81287,-0.57905,Entire home/apt,100,3,12,2020-08-28,0.51,1,41
36103682,Idéal pour visiter bordeaux,271068863,Florian,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8559,-0.5921,Entire home/apt,75,1,0,,,1,0
36104541,Le chai de la Garonne,39354124,Benoit,Saint-Louis-de-Montferrand,Saint-Louis-de-Montferrand,44.94129,-0.54261,Entire home/apt,79,6,1,2020-03-17,0.06,1,250
36121072,Chambre calme dans superbe appartement bordelais,84482173,Paul,Bordeaux,Centre ville (Bordeaux),44.83703,-0.57155,Private room,70,2,4,2020-08-19,0.17,1,57
36125786,Maison à Bordeaux 1,224840208,Hanaa,Villenave-d'Ornon,Villenave-d'Ornon,44.76523,-0.55959,Private room,40,1,5,2020-08-10,0.24,2,342
36130013,Studio (2 People) in the Bassins à Flot District,271743808,Residhome,Bordeaux,Bordeaux Maritime,44.86042,-0.55423,Entire home/apt,108,1,15,2021-02-15,0.72,2,357
36132403,A room with a view/Une chambre avec une vue,3973659,Detrich,Bordeaux,Bordeaux Sud,44.83115,-0.56742,Private room,75,2,1,2019-08-18,0.04,2,0
36134378,Charmant T2 Centre de Bordeaux - Jardin Public,271252601,Marine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84806,-0.58012,Entire home/apt,75,2,13,2019-10-17,0.56,1,0
36136370,Jolie Chambre Calme Proche Centre Ville Bordeaux,115358402,Julie,Villenave-d'Ornon,Villenave-d'Ornon,44.76827,-0.58189,Private room,40,1,4,2019-07-21,0.16,1,0
36139126,Studio clair à Nansouty,12979426,Laureline,Bordeaux,Bordeaux Sud,44.81768,-0.56489,Entire home/apt,60,2,3,2019-08-16,0.13,1,0
36144093,Joli appartement 50m2 10/15 min de Bordeaux centre,19020220,So,Eysines,Eysines,44.87113,-0.63398,Entire home/apt,75,3,2,2019-08-22,0.08,1,0
36157176,SPACIOUS HOUSE LOCATED IN THE CHARMING CITY OF BORDEAUX,150315176,Stephanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85653,-0.57884,Entire home/apt,260,2,20,2019-07-07,0.85,1,238
36159902,Chambres au Coeur de Bordeaux,14646807,Anne,Bordeaux,Bordeaux Sud,44.834,-0.56702,Private room,65,2,10,2020-07-27,0.42,2,221
36163934,Maison Charmante dans le Vieux Lormont,6061174,Charlotte,Lormont,Lormont,44.87749,-0.5257,Entire home/apt,95,7,1,2020-08-20,0.09,1,13
36164452,Appartement bourgeois 140m2 - coeur de Bordeaux,145119146,Alfred,Bordeaux,Centre ville (Bordeaux),44.84106,-0.57727,Entire home/apt,350,2,2,2020-08-27,0.43,10,363
36165433,Appartement cœur des Chartrons rues gratuites,91181831,Coline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85726,-0.56795,Entire home/apt,40,2,9,2019-08-31,0.38,1,0
36173781,"Welcome at Bassins à Flots, near the Cité du Vin!",272059997,Tom,Bordeaux,Bordeaux Maritime,44.86976,-0.55409,Entire home/apt,100,6,0,,,1,178
36180094,Chambre Grands Hommes-Double room-Superior-Wet room-Courtyard view,145119146,Alfred,Bordeaux,Centre ville (Bordeaux),44.83904,-0.57892,Private room,160,1,8,2021-03-14,0.73,10,242
36182102,Loft en duplex - Quartier Gambetta/Saint-Seurin,77049892,Thibaut,Bordeaux,Centre ville (Bordeaux),44.84016,-0.58448,Entire home/apt,240,6,7,2020-08-23,0.30,1,30
36187823,Maison 12km bordeaux  avec piscine,115217853,Carole,Le Taillan-Mdoc,Le Taillan-Mdoc,44.91137,-0.68564,Entire home/apt,1000,20,8,2019-08-27,0.33,1,29
36189463,Belle échoppe bordelaise rénovée récemment,76385408,Alexandre,Talence,Talence,44.81787,-0.5783,Entire home/apt,185,5,0,,,1,0
36202002,Studio place de la Victoire Bordeaux,195829159,Eric,Bordeaux,Bordeaux Sud,44.83212,-0.57294,Entire home/apt,40,1,12,2020-01-01,0.50,1,6
36202549,Maison avec piscine proche Bordeaux et Bassin,27087428,Célin,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86031,-0.72827,Entire home/apt,179,5,1,2019-08-17,0.04,1,18
36202595,Charmante échoppe près de Bordeaux (Eysines),37957304,Isabelle,Eysines,Eysines,44.8869,-0.64997,Entire home/apt,70,5,7,2020-08-16,0.29,1,314
36205283,Maison moderne avec piscine chauffée,272294794,Bruno,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.86531,-0.48205,Entire home/apt,245,4,5,2020-08-22,0.21,1,331
36206556,Appartement cosy sur les Quais de Bordeaux ☀️🪴,131747611,Romane,Bordeaux,Bordeaux Sud,44.83411936785917,-0.5644308521798457,Entire home/apt,100,5,0,,,1,17
36214280,APPARTEMENT BORDEAUX CENTRE VILLE,96550767,Kevin,Bordeaux,Bordeaux Maritime,44.87622,-0.55439,Entire home/apt,99,5,0,,,1,318
36219169,Vivre à BORDEAUX dans une échoppe avec piscine,232473755,Jean Francois,Talence,Talence,44.82166,-0.59156,Entire home/apt,140,2,1,2019-08-06,0.04,1,0
36220429,Appartement à proximité de Bordeaux,77056935,Amel,Cenon,Palmer-Gravires-Cavailles,44.85369,-0.52071,Entire home/apt,32,5,3,2019-10-27,0.12,1,253
36222335,"Chambre privée ""Les Chartrons""",196987988,Anne,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86163,-0.57074,Private room,55,1,20,2019-10-20,0.89,3,53
36226162,Maison familiale et agréable à Bordeaux Caudéran,124003002,Marie-Anne,Bordeaux,Caudran,44.85783,-0.63558,Entire home/apt,90,6,1,2019-07-26,0.04,1,22
36226767,Grande échoppe à Nansouty (proche St Michel),58083306,Erik,Bordeaux,Bordeaux Sud,44.81862,-0.56532,Entire home/apt,90,2,2,2019-08-04,0.09,1,0
36228765,Très beau T3 Résidence d'Arcins à BORDEAUX BEGLES,272483057,Martha,Bgles,Bgles,44.79889,-0.5559,Entire home/apt,41,7,12,2021-07-08,0.51,1,308
36228904,Au bord du vieux  moulin,271620297,Albert,Merignac,Chemin Long,44.81285,-0.65465,Entire home/apt,61,3,60,2020-07-31,2.53,1,280
36229488,vacances en ville,272488386,Helene,Le Bouscat,Le Bouscat,44.86472,-0.58371,Entire home/apt,500,2,10,2021-07-04,0.42,1,142
36229568,Room  with free parking in a typical house,272487281,Augustin,Bordeaux,Centre ville (Bordeaux),44.84801,-0.58977,Private room,64,2,16,2020-08-09,0.69,5,319
36233853,Charmante échoppe familiale,5212439,Pierre,Bordeaux,Nansouty - Saint Gens,44.82407,-0.58715,Entire home/apt,500,4,1,2019-07-05,0.04,2,87
36234883,Bel Appartement T3 design bassins à flot,35646196,Djeha,Bordeaux,Bordeaux Maritime,44.86859,-0.55588,Entire home/apt,65,3,4,2019-07-21,0.16,1,0
36235654,Charmant studio et cour privée en centre ville,8627600,Mathieu,Bordeaux,Nansouty - Saint Gens,44.82749,-0.57824,Entire home/apt,59,2,15,2019-08-11,0.62,1,281
36248371,Bel appartement en colocation,88699168,Hélène,Bordeaux,Nansouty - Saint Gens,44.8294,-0.58196,Private room,24,4,2,2019-09-29,0.09,1,22
36249684,Maison trois chambres et jardin proche Bordeaux,71052447,Caroline,Villenave-d'Ornon,Villenave-d'Ornon,44.78363,-0.57448,Entire home/apt,70,2,7,2019-09-01,0.30,1,0
36249912,"Appartement,à proximité de de Bordeaux centre",272652473,Aurélie,Lormont,Lormont,44.87116,-0.51235,Entire home/apt,50,1,7,2019-08-25,0.30,1,0
36253175,"chambre dans une résidence très  calme 
Bordeaux",107394872,Naïla,Bordeaux,Caudran,44.85055,-0.63048,Private room,50,1,0,,,1,0
36255975,Chambre Classique,271759326,Eric,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85496,-0.56405,Hotel room,183,1,0,,,3,0
36255976,Chambre Supérieure,271759326,Eric,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8551,-0.56539,Hotel room,203,1,0,,,3,0
36255979,Chambre Luxe,271759326,Eric,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85489,-0.56491,Hotel room,257,1,1,2020-08-04,0.09,3,0
36259380,Studio dans maison du 19ème à Barrière de Pessac,46100831,Leny,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82564,-0.59037,Entire home/apt,40,2,7,2019-09-18,0.29,1,0
36263941,Maison La Bastide,272738872,Céline,Bordeaux,La Bastide,44.84071,-0.55315,Entire home/apt,185,4,9,2019-10-04,0.39,1,0
36265099,T2 spacieux 48m2 proche gare rénové à neuf,62009118,Charlotte,Bordeaux,Bordeaux Sud,44.82746,-0.55481,Entire home/apt,59,4,1,2019-08-22,0.04,2,0
36266783,Loft familial et atypique au coeur de Bordeaux,272761347,Marie,Bordeaux,Centre ville (Bordeaux),44.84385,-0.59034,Entire home/apt,150,2,8,2019-09-25,0.34,1,0
36267068,Maison de vacances,81494018,Martine,Merignac,Centre ville (Merignac),44.83516,-0.64895,Private room,40,2,0,,,2,365
36268858,Charmante maison avec jardin et terrasse,72918755,Stephane,Bordeaux,Bordeaux Sud,44.82527,-0.55999,Entire home/apt,80,2,3,2019-07-22,0.13,2,0
36270272,Appartement charmant dans échoppe - Chartrons,128750502,Camille,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85759,-0.5706,Entire home/apt,72,3,9,2021-06-13,0.38,1,13
36271169,Maison très proche de Bordeaux Centre,28583267,Magali,Floirac,Floirac,44.84111,-0.53573,Entire home/apt,221,4,8,2019-09-03,0.33,1,128
36272253,Appartement Cité Du Vin,272505961,Valérie,Bordeaux,Bordeaux Maritime,44.86262,-0.5573,Entire home/apt,100,6,1,2019-07-11,0.04,1,32
36281572,Studio Meublé 50m2 avec terrasse,272879914,Amelie,Talence,Talence,44.79549,-0.6038,Entire home/apt,40,1,0,,,1,0
36288052,Appartement centre de Bordeaux avec jardin,35773861,Nicolas,Bordeaux,Centre ville (Bordeaux),44.8409,-0.58899,Entire home/apt,50,1,23,2019-12-28,1.07,2,0
36291780,Studio calme proche victoire,85104034,Cannelle,Bordeaux,Bordeaux Sud,44.83002,-0.57382,Entire home/apt,37,2,17,2019-09-02,0.70,1,0
36292704,Appartement chaleureux à deux pas du centre-ville,272944100,Lola,Bordeaux,Bordeaux Sud,44.82748,-0.57026,Entire home/apt,55,3,4,2019-08-27,0.17,1,0
36295192,Appartement  au centre de Bordeaux,98836578,Juliane,Bordeaux,Centre ville (Bordeaux),44.83825,-0.56996,Entire home/apt,60,2,8,2019-09-07,0.33,1,0
36295619,波尔多Jardin public附近房源,204319443,伟,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85153,-0.5755,Private room,35,365,0,,,1,0
36295791,Grande maison  Bordeaux métropole (centre 8km),75259614,FAf,Bouliac,Bouliac,44.82051,-0.51679,Entire home/apt,99,3,6,2020-08-17,0.26,2,13
36297529,Studio T1 (centre de bordeaux),272982069,Panel,Bordeaux,Centre ville (Bordeaux),44.8399,-0.59406,Entire home/apt,10,19,0,,,1,0
36305668,Grand appartement au coeur du centre ville !,273039091,Sofia,Bordeaux,Centre ville (Bordeaux),44.838,-0.57246,Entire home/apt,65,2,29,2019-07-06,1.19,1,0
36309095,Studio neuf Mérignac terrasse ensoleillée,32210016,Aurore,Merignac,Centre ville (Merignac),44.84036,-0.65771,Entire home/apt,48,4,12,2020-08-04,0.51,1,0
36309299,"Appartement t3 neuf et spacieux, idéal famille",269954095,Olivier,Bruges,Bruges,44.87879,-0.59679,Entire home/apt,53,7,2,2020-08-10,0.09,1,0
36309656,Appartement en duplex,247679424,Marianne,Talence,Talence,44.80636,-0.58628,Entire home/apt,60,6,2,2019-08-17,0.09,1,0
36310808,"Appartement 52 m2   Bordeaux city centre, Gambetta",42280677,Matthieu Et Cecile,Bordeaux,Centre ville (Bordeaux),44.84079,-0.58468,Entire home/apt,90,2,21,2020-02-10,1.24,2,214
36310937,Entre Bordeaux et l’ Océan,273076271,Laurence,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.88066,-0.70813,Entire home/apt,150,7,0,,,1,0
36311710,Joli appartement calme plein centre de Bordeaux,151224203,Eugénie,Bordeaux,Centre ville (Bordeaux),44.837,-0.57201,Entire home/apt,101,2,16,2019-12-06,0.69,1,22
36313464,Maison spacieuse avec Piscine limitrophe Bordeaux,111729849,Cedrick,Merignac,Arlac,44.82467,-0.61652,Entire home/apt,270,7,1,2020-08-16,0.09,1,8
36328012,Bel appartement dans résidence calme,36350837,Rapha,Merignac,Centre ville (Merignac),44.8382,-0.64949,Entire home/apt,25,6,6,2019-11-11,0.29,1,0
36335437,Appartement saint Michel,13616722,Stephanie,Bordeaux,Bordeaux Sud,44.83415,-0.56577,Entire home/apt,55,2,7,2019-08-31,0.29,2,0
36336873,Appartement 42m² Bordeaux Centre rue St Catherine!,60882680,Pierre Chv,Bordeaux,Bordeaux Sud,44.83247,-0.57313,Entire home/apt,94,1,64,2020-08-27,2.65,1,61
36337562,Cosy and bright studio in the city center,178253504,Angèle,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83145,-0.58895,Entire home/apt,58,1,13,2019-12-01,0.56,1,0
36338736,T3 calme au centre ville,40013618,Younès,Bruges,Bruges,44.88412,-0.61357,Entire home/apt,55,1,8,2019-08-08,0.33,1,0
36339823,Chambre dans appartement type 4,219470089,Papa Ibrahima,Cenon,Palmer-Gravires-Cavailles,44.85356,-0.51989,Private room,22,7,0,,,1,364
36346620,Belle chambre en face de la gare,273329461,Christian,Bordeaux,Bordeaux Sud,44.82164,-0.55085,Private room,25,1,29,2019-07-30,1.20,2,0
36349293,Maison 35 m² - Bassens,273347451,Jeremy,Bassens,Bassens,44.90092,-0.51614,Entire home/apt,42,2,33,2020-01-30,1.37,1,0
36354519,Plein pied dans duplex 1km Rocade sortie 9,4701054,Laeticia,Merignac,Capeyron,44.85376,-0.64651,Private room,45,1,0,,,1,0
36368095,Appart très lumineux à 2 pas de Bordeaux centre !,273477953,Fred,Villenave-d'Ornon,Villenave-d'Ornon,44.79615,-0.57468,Entire home/apt,48,2,28,2020-12-06,1.17,1,0
36369839,Appartement T2 bordeaux centre,116501310,Alice,Bordeaux,Bordeaux Sud,44.83272,-0.57296,Entire home/apt,70,2,2,2019-12-16,0.09,1,0
36372099,"Bordeaux/Arcachonaise,  Parc Bordelais  pkg privé",273499392,Marie-Hélène,Le Bouscat,Le Bouscat,44.85607,-0.5998,Entire home/apt,60,2,23,2021-03-16,0.96,1,0
36373504,Appartement calme et reposant,200974239,Jean-Philippe,Bordeaux,Caudran,44.86381,-0.62558,Entire home/apt,59,5,7,2020-01-05,0.29,1,40
36378243,"Notre Dame, Comfort",269484848,David,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85125,-0.57122,Hotel room,81,1,28,2021-02-14,1.54,4,220
36378260,"Notre Dame, Chambre supérieure",269484848,David,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84953,-0.57091,Hotel room,93,1,0,,,4,194
36378276,"Notre Dame, Twin",269484848,David,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85156,-0.57247,Hotel room,82,1,17,2020-08-08,1.29,4,211
36380414,"Bordeaux, charmante maison familiale jardin tram",21871375,Julia,Bordeaux,Nansouty - Saint Gens,44.82939,-0.5766,Entire home/apt,164,2,8,2020-08-08,0.35,7,21
36382443,Chambre privée Pessac Centre,45579286,Sandrine,Pessac,Le Bourg,44.80623,-0.62699,Private room,35,2,54,2020-08-27,2.25,2,330
36385437,Aux portes de Bordeaux,60420705,Nicolas,Le Haillan,Le Haillan,44.88648,-0.67181,Entire home/apt,65,3,27,2019-09-17,1.11,1,0
36386647,Appartement cosy à 20mins de Bordeaux,74620791,Juliette,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82442,-0.61282,Entire home/apt,70,1,9,2020-01-04,0.38,1,0
36388483,Chambre zen et calme pour 1 personne,71896516,Rachel,Floirac,Floirac,44.8464,-0.50605,Private room,36,3,1,2021-05-07,0.47,1,80
36389315,Appartement agréable et élégant,175087792,Florian,Bordeaux,Bordeaux Sud,44.83149,-0.57221,Entire home/apt,95,2,13,2020-08-23,0.54,1,89
36402089,MON JOLI T2 TERRASSE QUARTIER DES CHARTRONS,273706173,Vincent,Bordeaux,Bordeaux Maritime,44.85993,-0.56107,Entire home/apt,60,4,14,2019-08-21,0.60,1,42
36408852,Appartement idéal pour visiter Bordeaux.,104588394,Audrey,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85364,-0.59056,Entire home/apt,144,2,44,2019-11-17,1.82,1,69
36411554,Notre échoppe à Bègles,119637562,Damien,Bgles,Bgles,44.81809,-0.54034,Entire home/apt,90,5,1,2020-02-12,0.06,1,0
36418960,Charmant appartement - proche de Bordeaux,144252612,Asya,Lormont,Lormont,44.87595,-0.52178,Entire home/apt,50,2,1,2019-08-18,0.04,1,0
36469971,Appartement cocoon à Bordeaux,146027692,Frédéric,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8225,-0.60607,Entire home/apt,120,6,0,,,1,0
36470069,"Appartement spacieux, à 5 minutes de Mérignac",274205099,Florence,Merignac,Centre ville (Merignac),44.83307,-0.64548,Entire home/apt,45,6,1,2019-07-18,0.04,1,0
36471588,"Charmant T2, Vieux Lormont accessible en bateau",15340469,David,Lormont,Lormont,44.87737,-0.53457,Entire home/apt,78,2,62,2021-01-08,2.58,1,54
36472395,Studio duplex piscine cosy proche Bordeaux,274221312,Sandrine,Pessac,Verthamon,44.81313,-0.61853,Entire home/apt,70,2,3,2019-08-16,0.13,1,16
36472689,"MAISON 6 personnes,  Bordeaux centre-St Genes",274224834,Vincent,Bordeaux,Nansouty - Saint Gens,44.82303,-0.57649,Entire home/apt,200,5,0,,,1,362
36478578,Appartement entier près de Bordeaux,37653825,Nathalie,Bgles,Bgles,44.78383,-0.56356,Entire home/apt,60,3,19,2019-09-19,0.80,3,18
36495322,Appartement 2pcs 4pers Ravezies,89060678,Mathieu,Bordeaux,Bordeaux Maritime,44.86495,-0.57366,Entire home/apt,60,3,1,2019-07-17,0.04,1,0
36502238,Joli appartement/terrasse au centre de Bordeaux,9491595,Hélène,Bordeaux,Bordeaux Sud,44.83058,-0.56974,Entire home/apt,60,3,1,2019-07-29,0.04,2,0
36503978,Appartement au cœur de saint Michel,92928176,Célie,Bordeaux,Bordeaux Sud,44.83397,-0.56961,Entire home/apt,80,2,29,2020-03-14,1.42,2,0
36505482,Appartement Haut De Gamme BORDEAUX Hypercentre,274460856,Chris,Bordeaux,Centre ville (Bordeaux),44.8405,-0.58114,Entire home/apt,180,1,1,2019-08-17,0.04,1,358
36508021,Laroche - 60m² à côté du Jardin public,72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85081,-0.58429,Entire home/apt,110,90,0,,,81,151
36508715,T3 lumineux avec grand balcon,30215550,Manue,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86076,-0.57659,Entire home/apt,50,4,1,2019-09-03,0.04,1,0
36512099,Loue Studio neuf,100473890,Arnaud,Pessac,Le Vallon-Les Echoppes,44.81331,-0.62423,Entire home/apt,55,2,17,2020-09-03,0.71,1,43
36512483,Maison contemporaine proche Bordeaux centre,267323675,Aurélie Et Arnaud,Talence,Talence,44.80511,-0.57498,Entire home/apt,135,2,2,2019-11-03,0.09,1,0
36513550,"Hyper Centre de Bordeaux, Grand T3 de 82 M carrés",188929156,Jonathan,Bordeaux,Centre ville (Bordeaux),44.84074,-0.5737,Entire home/apt,110,3,23,2019-10-17,1.03,1,66
36513608,Joli studio 30m2 refait à neuf Pessac proche tram,63509274,Eva,Pessac,Saige,44.79018,-0.63479,Entire home/apt,45,2,2,2019-08-20,0.08,2,0
36513914,Petite échoppe avec terrasse dans le centre,21224031,Charlotte,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83011,-0.59058,Entire home/apt,85,2,37,2019-09-27,1.55,1,0
36519995,Appartement T1 Barrière St-Genès,265439176,Antoine,Bordeaux,Nansouty - Saint Gens,44.82176,-0.58136,Entire home/apt,52,6,4,2019-08-15,0.17,1,0
36521585,Grand T2 en duplex ouvert tout confort,158516765,Maurice,Talence,Talence,44.8123,-0.57519,Entire home/apt,65,6,31,2020-07-10,1.29,1,15
36540759,Charmante maison de ville avec jardin + vélos,13828669,Charlotte,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8211,-0.60414,Entire home/apt,100,4,0,,,1,0
36542827,Studio in house with view over the roofs,272487281,Augustin,Bordeaux,Centre ville (Bordeaux),44.84801,-0.58977,Private room,40,1,3,2020-08-16,0.25,5,7
